0.0006292653513317164; 100
0.0011059405408184746; 1685.792524683856
0.0025767881654023546; 4678.461853905984
0.0037026539051999117; 13615.09319922584
0.0074926521116716605; 25238.402122549847
0.010551728671069719; 28418.9643627997
0.013436305920379976; 30516.59559540175
0.01547050082066822; 31249.664626297887
0.01710945404434245; 31249.664626297887
0.020509418769330955; 30516.59559540175
0.027189569564149165; 26465.51883316153
0.04067517649403004; 17677.574671401566
0.057281910279045625; 13295.704069887222
0.07906043210907694; 8469.056916178757
0.09866635766154223; 5524.182798876387
0.1206792640639329; 2775.2299202912623
0.16324052706525213; 1533.0877388600093
0.0006292653513317164; 3200.0343426356503
0.0011059405408184746; 5656.884604299125
0.0025254127079293014; 14620.036390149015
0.0037026539051999117; 17677.574671401566
0.0074926521116716605; 28418.9643627997
0.010551728671069719; 32000.34342635647
0.013436305920379976; 33556.232581823635
0.01547050082066822; 34362.31970980561
0.01710945404434245; 35187.77064617427
0.02092664988900993; 34362.31970980561
0.027189569564149165; 30516.59559540175
0.04150264750247817; 20383.480889055205
0.057281910279045625; 16076.280197404729
0.07906043210907694; 12091.334248191559
0.09866635766154223; 8672.500426996945
0.1206792640639329; 5931.928071561073
0.1734071719058836; 4905.933414625671
